           1  0.937500000      -2.64843750    
           2  0.863281250      -2.30468750    
           3  0.867187500      -2.35156250    
           4  0.812500000      -2.14843750    
           5  0.839843750      -2.18750000    
           6  0.855468750      -2.21875000    
           7  0.847656250      -2.23437500    
           8  0.824218750      -2.14843750    
           9  0.847656250      -2.32031250    
          10  0.835937500      -2.14843750    
          11  0.789062500      -2.04687500    
          12  0.800781250      -2.06250000    
          13  0.773437500      -2.00000000    
          14  0.757812500      -1.92187500    
          15  0.695312500      -1.75781250    
          16  0.722656250      -1.77343750    
          17  0.726562500      -1.88281250    
          18  0.699218750      -1.71875000    
          19  0.707031250      -1.74218750    
          20  0.738281250      -1.84375000    
          21  0.789062500      -1.99218750    
          22  0.843750000      -2.19531250    
          23  0.789062500      -2.03906250    
          24  0.738281250      -1.80468750    
          25  0.792968750      -2.00000000    
          26  0.773437500      -2.03125000    
          27  0.777343750      -1.93750000    
          28  0.761718750      -1.97656250    
          29  0.718750000      -1.82031250    
          30  0.660156250      -1.74218750    
          31  0.636718750      -1.66406250    
          32  0.738281250      -1.94531250    
          33  0.746093750      -1.98437500    
          34  0.765625000      -1.97656250    
          35  0.753906250      -1.91406250    
          36  0.761718750      -1.91406250    
          37  0.761718750      -1.93750000    
          38  0.714843750      -1.79687500    
          39  0.753906250      -1.91406250    
          40  0.746093750      -1.87500000    
          41  0.730468750      -1.83593750    
          42  0.769531250      -1.99218750    
          43  0.765625000      -1.89843750    
          44  0.789062500      -2.04687500    
          45  0.800781250      -2.11718750    
          46  0.726562500      -1.89843750    
          47  0.726562500      -1.85156250    
          48  0.722656250      -1.92968750    
          49  0.707031250      -1.83593750    
          50  0.718750000      -1.89062500    
          51  0.667968750      -1.76562500    
          52  0.601562500      -1.49218750    
          53  0.656250000      -1.50781250    
          54  0.671875000      -1.71875000    
          55  0.644531250      -1.60156250    
          56  0.671875000      -1.72656250    
          57  0.714843750      -1.83593750    
          58  0.707031250      -1.82031250    
          59  0.792968750      -2.07031250    
          60  0.804687500      -2.08593750    
          61  0.816406250      -2.17187500    
          62  0.812500000      -2.10937500    
          63  0.867187500      -2.32031250    
          64  0.832031250      -2.13281250    
          65  0.824218750      -2.10937500    
          66  0.839843750      -2.20312500    
          67  0.816406250      -2.14062500    
          68  0.816406250      -2.10156250    
          69  0.789062500      -2.02343750    
          70  0.792968750      -2.00000000    
          71  0.738281250      -1.79687500    
          72  0.820312500      -2.11718750    
          73  0.855468750      -2.28125000    
