           1  0.941999972      -2.68000007    
           2  0.906000018      -2.51200008    
           3  0.846000016      -2.23600006    
           4  0.805999994      -2.05200005    
           5  0.804000020      -2.06399989    
           6  0.828000009      -2.16400003    
           7  0.800000012      -2.09599996    
           8  0.805999994      -2.10400009    
           9  0.804000020      -2.07999992    
          10  0.772000015      -1.95599997    
          11  0.804000020      -2.12800002    
          12  0.805999994      -2.09599996    
          13  0.762000024      -1.89199996    
          14  0.768000007      -1.90799999    
          15  0.745999992      -1.86000001    
          16  0.744000018      -1.85599995    
          17  0.741999984      -1.90799999    
          18  0.750000000      -1.98000002    
          19  0.779999971      -2.06399989    
          20  0.768000007      -1.96800005    
          21  0.786000013      -1.99199998    
          22  0.786000013      -2.02800012    
          23  0.805999994      -2.09200001    
          24  0.838000000      -2.20400000    
          25  0.851999998      -2.26399994    
          26  0.860000014      -2.31999993    
          27  0.839999974      -2.25999999    
          28  0.847999990      -2.27600002    
          29  0.860000014      -2.31200004    
          30  0.847999990      -2.25600004    
          31  0.810000002      -2.10400009    
          32  0.818000019      -2.10400009    
          33  0.822000027      -2.12400007    
          34  0.822000027      -2.10800004    
          35  0.808000028      -2.05999994    
          36  0.801999986      -2.04800010    
          37  0.779999971      -2.01600003    
          38  0.763999999      -1.94400001    
          39  0.744000018      -1.88800001    
          40  0.754000008      -1.96800005    
          41  0.772000015      -2.01999998    
          42  0.776000023      -1.99199998    
          43  0.790000021      -1.99199998    
          44  0.755999982      -1.91199994    
          45  0.794000030      -2.03200006    
          46  0.805999994      -2.11599994    
          47  0.782000005      -1.98800004    
          48  0.814000010      -2.06399989    
          49  0.832000017      -2.19199991    
          50  0.824000001      -2.19600010    
          51  0.825999975      -2.20799994    
          52  0.824000001      -2.18000007    
          53  0.815999985      -2.11599994    
          54  0.805999994      -2.11599994    
          55  0.808000028      -2.15199995    
          56  0.794000030      -2.06800008    
          57  0.777999997      -1.96800005    
          58  0.786000013      -1.98399997    
          59  0.758000016      -1.96399999    
          60  0.751999974      -1.94400001    
          61  0.720000029      -1.78799999    
          62  0.740000010      -1.84399998    
          63  0.768000007      -1.88800001    
          64  0.777999997      -1.94000006    
          65  0.779999971      -2.01999998    
          66  0.782000005      -1.99199998    
          67  0.773999989      -1.98800004    
          68  0.741999984      -1.86800003    
          69  0.723999977      -1.81200004    
          70  0.758000016      -1.91600001    
          71  0.782000005      -2.01600003    
          72  0.759999990      -1.94000006    
          73  0.755999982      -1.94799995    
          74  0.731999993      -1.91999996    
          75  0.763999999      -2.03200006    
          76  0.741999984      -1.88800001    
          77  0.772000015      -2.03600001    
          78  0.794000030      -2.04399991    
          79  0.779999971      -2.00799990    
          80  0.794000030      -2.06399989    
          81  0.779999971      -2.00799990    
          82  0.758000016      -1.92799997    
          83  0.773999989      -1.92799997    
          84  0.815999985      -2.07599998    
          85  0.829999983      -2.14400005    
          86  0.808000028      -2.07999992    
          87  0.782000005      -2.00799990    
          88  0.804000020      -2.08800006    
          89  0.790000021      -2.02800012    
          90  0.790000021      -1.99199998    
          91  0.790000021      -2.00799990    
          92  0.741999984      -1.85599995    
          93  0.773999989      -2.00799990    
          94  0.782000005      -1.99199998    
          95  0.810000002      -2.07999992    
          96  0.796000004      -2.07200003    
          97  0.810000002      -2.09200001    
          98  0.790000021      -2.02800012    
          99  0.804000020      -2.05200005    
         100  0.801999986      -2.03999996    
         101  0.808000028      -2.02399993    
         102  0.779999971      -1.98800004    
         103  0.769999981      -1.96800005    
         104  0.783999979      -1.96399999    
         105  0.842000008      -2.20400000    
         106  0.871999979      -2.33999991    
         107  0.838000000      -2.21600008    
         108  0.805999994      -2.05599999    
         109  0.814000010      -2.09999990    
         110  0.768000007      -1.91199994    
         111  0.772000015      -1.93599999    
         112  0.790000021      -1.98000002    
         113  0.832000017      -2.18799996    
         114  0.838000000      -2.19600010    
         115  0.838000000      -2.16400003    
         116  0.832000017      -2.21600008    
         117  0.884000003      -2.40000010    
         118  0.850000024      -2.23200011    
         119  0.801999986      -2.09599996    
         120  0.779999971      -1.99600005    
         121  0.759999990      -1.92400002    
         122  0.794000030      -2.04800010    
         123  0.794000030      -2.08800006    
         124  0.819999993      -2.16000009    
         125  0.745999992      -1.86399996    
         126  0.758000016      -1.90799999    
         127  0.758000016      -1.96399999    
         128  0.755999982      -1.97599995    
         129  0.709999979      -1.74800003    
         130  0.759999990      -1.95200002    
         131  0.787999988      -2.01600003    
         132  0.819999993      -2.14400005    
         133  0.791999996      -2.08400011    
         134  0.800000012      -2.09200001    
         135  0.790000021      -2.01600003    
         136  0.801999986      -2.02800012    
         137  0.779999971      -1.96399999    
         138  0.786000013      -1.98399997    
         139  0.791999996      -2.01200008    
         140  0.745999992      -1.87199998    
         141  0.736000001      -1.83599997    
         142  0.765999973      -1.92400002    
         143  0.791999996      -2.07999992    
         144  0.787999988      -2.02399993    
         145  0.768000007      -2.01999998    
         146  0.782000005      -2.00799990    
         147  0.754000008      -1.87199998    
         148  0.804000020      -2.07200003    
         149  0.824000001      -2.16400003    
         150  0.810000002      -2.13599992    
         151  0.829999983      -2.20000005    
         152  0.786000013      -2.05200005    
         153  0.815999985      -2.16000009    
         154  0.791999996      -2.01200008    
         155  0.769999981      -1.96800005    
         156  0.731999993      -1.87600005    
         157  0.723999977      -1.83200002    
         158  0.730000019      -1.83200002    
         159  0.741999984      -1.91199994    
         160  0.740000010      -1.94000006    
         161  0.782000005      -2.01600003    
         162  0.773999989      -2.02800012    
         163  0.776000023      -2.05599999    
         164  0.777999997      -1.96800005    
         165  0.786000013      -2.04399991    
         166  0.822000027      -2.19199991    
         167  0.829999983      -2.19199991    
         168  0.801999986      -2.05599999    
         169  0.779999971      -1.96399999    
         170  0.783999979      -2.04800010    
         171  0.773999989      -2.00399995    
         172  0.765999973      -1.95599997    
         173  0.750000000      -1.83599997    
         174  0.758000016      -1.84800005    
         175  0.712000012      -1.76400006    
         176  0.705999970      -1.74000001    
         177  0.763999999      -1.88800001    
         178  0.768000007      -1.99199998    
         179  0.804000020      -2.03600001    
         180  0.870000005      -2.33200002    
         181  0.885999978      -2.40000010    
         182  0.842000008      -2.19600010    
         183  0.772000015      -1.97200000    
         184  0.758000016      -1.88399994    
         185  0.737999976      -1.89199996    
         186  0.675999999      -1.70400000    
         187  0.708000004      -1.78400004    
         188  0.751999974      -1.91600001    
         189  0.755999982      -1.94000006    
         190  0.754000008      -1.88000000    
         191  0.758000016      -1.91199994    
         192  0.791999996      -2.02800012    
         193  0.805999994      -2.10400009    
         194  0.818000019      -2.16400003    
         195  0.745999992      -1.87199998    
         196  0.712000012      -1.85200000    
         197  0.741999984      -1.86000001    
         198  0.726000011      -1.83599997    
         199  0.740000010      -1.84399998    
         200  0.750000000      -1.89199996    
         201  0.731999993      -1.82400000    
         202  0.762000024      -1.91199994    
         203  0.741999984      -1.83200002    
         204  0.797999978      -2.04399991    
         205  0.768000007      -1.92400002    
         206  0.754000008      -1.94400001    
         207  0.772000015      -1.98399997    
         208  0.791999996      -2.09599996    
         209  0.783999979      -2.07999992    
         210  0.794000030      -2.04800010    
         211  0.810000002      -2.13599992    
         212  0.828000009      -2.19600010    
         213  0.800000012      -2.03999996    
         214  0.811999977      -2.10400009    
         215  0.819999993      -2.13599992    
         216  0.815999985      -2.15599990    
         217  0.842000008      -2.22799993    
         218  0.815999985      -2.11599994    
         219  0.850000024      -2.26799989    
         220  0.838000000      -2.21600008    
         221  0.856000006      -2.28399992    
         222  0.874000013      -2.36800003    
         223  0.814000010      -2.11599994    
         224  0.783999979      -2.03600001    
         225  0.768000007      -1.98800004    
         226  0.758000016      -1.96800005    
         227  0.751999974      -1.95599997    
         228  0.762000024      -1.97599995    
         229  0.815999985      -2.14400005    
         230  0.818000019      -2.15199995    
         231  0.818000019      -2.09599996    
         232  0.811999977      -2.14800000    
         233  0.797999978      -2.06800008    
         234  0.786000013      -1.99600005    
         235  0.769999981      -1.98000002    
         236  0.763999999      -1.90400004    
         237  0.779999971      -1.97200000    
         238  0.796000004      -2.10400009    
         239  0.790000021      -2.01999998    
         240  0.804000020      -2.05599999    
         241  0.786000013      -2.05200005    
         242  0.755999982      -1.96000004    
         243  0.773999989      -1.98399997    
         244  0.790000021      -2.02800012    
         245  0.814000010      -2.12800002    
         246  0.822000027      -2.11599994    
         247  0.850000024      -2.22399998    
         248  0.819999993      -2.14400005    
         249  0.791999996      -2.05599999    
         250  0.777999997      -2.06399989    
         251  0.783999979      -2.00799990    
         252  0.801999986      -2.04399991    
         253  0.824000001      -2.13199997    
         254  0.843999982      -2.25999999    
         255  0.842000008      -2.18000007    
         256  0.794000030      -2.05200005    
         257  0.787999988      -1.98800004    
         258  0.737999976      -1.91199994    
         259  0.734000027      -1.92400002    
         260  0.745999992      -1.88000000    
         261  0.745999992      -1.93200004    
         262  0.751999974      -1.94799995    
         263  0.731999993      -1.87199998    
         264  0.744000018      -1.88000000    
         265  0.796000004      -2.05200005    
         266  0.797999978      -2.01600003    
         267  0.822000027      -2.11999989    
         268  0.811999977      -2.08800006    
         269  0.794000030      -2.05599999    
         270  0.790000021      -2.09599996    
         271  0.750000000      -1.96000004    
         272  0.748000026      -1.90400004    
         273  0.734000027      -1.87199998    
         274  0.758000016      -1.89600003    
         275  0.717999995      -1.76400006    
         276  0.720000029      -1.89999998    
         277  0.712000012      -1.79999995    
         278  0.713999987      -1.80400002    
         279  0.712000012      -1.75600004    
         280  0.730000019      -1.79200006    
         281  0.745999992      -1.85599995    
         282  0.779999971      -2.00399995    
         283  0.731999993      -1.79999995    
         284  0.811999977      -2.10800004    
         285  0.814000010      -2.10400009    
         286  0.819999993      -2.14400005    
         287  0.754000008      -1.96000004    
         288  0.818000019      -2.14000010    
         289  0.776000023      -2.03200006    
         290  0.762000024      -1.95200002    
         291  0.790000021      -2.02399993    
         292  0.836000025      -2.19199991    
         293  0.808000028      -2.09200001    
         294  0.796000004      -2.03600001    
         295  0.772000015      -2.00799990    
         296  0.811999977      -2.14800000    
         297  0.808000028      -2.06399989    
         298  0.828000009      -2.20799994    
         299  0.811999977      -2.15199995    
         300  0.779999971      -1.96399999    
         301  0.790000021      -2.08400011    
         302  0.815999985      -2.15599990    
         303  0.828000009      -2.18000007    
         304  0.819999993      -2.13599992    
         305  0.814000010      -2.06800008    
         306  0.814000010      -2.14000010    
         307  0.847999990      -2.26799989    
         308  0.797999978      -2.05200005    
         309  0.777999997      -1.98399997    
         310  0.804000020      -2.07999992    
         311  0.810000002      -2.09200001    
         312  0.804000020      -2.05599999    
         313  0.797999978      -2.07599998    
         314  0.801999986      -2.01600003    
         315  0.833999991      -2.20799994    
         316  0.810000002      -2.09200001    
         317  0.777999997      -2.01600003    
         318  0.796000004      -2.09599996    
         319  0.783999979      -2.03600001    
         320  0.829999983      -2.19600010    
         321  0.814000010      -2.12800002    
         322  0.773999989      -1.93599999    
         323  0.779999971      -2.02800012    
         324  0.768000007      -1.98800004    
         325  0.782000005      -2.04399991    
         326  0.773999989      -2.03999996    
         327  0.815999985      -2.14400005    
         328  0.819999993      -2.16799998    
         329  0.864000022      -2.29200006    
         330  0.857999980      -2.27200007    
         331  0.810000002      -2.11999989    
         332  0.815999985      -2.11599994    
         333  0.805999994      -2.06800008    
         334  0.763999999      -1.95599997    
         335  0.804000020      -2.09599996    
         336  0.833999991      -2.22799993    
         337  0.828000009      -2.17199993    
         338  0.829999983      -2.19199991    
         339  0.856000006      -2.25999999    
         340  0.850000024      -2.24799991    
         341  0.867999971      -2.34800005    
         342  0.842000008      -2.23200011    
         343  0.833999991      -2.17199993    
         344  0.804000020      -2.04800010    
         345  0.777999997      -2.00000000    
