           1 -0.751999974       5.99999987E-02
           2 -0.884000003      0.104000002    
           3  -1.00800002      0.119999997    
           4 -0.980000019      0.104000002    
           5  -1.13600004      0.178000003    
           6  -1.25600004      0.148000002    
           7  -1.14800000      0.145999998    
           8  -1.15199995      0.156000003    
           9  -1.16799998      0.217999995    
          10  -1.12800002      0.256000012    
          11  -1.32400000      0.319999993    
          12  -1.47200000      0.398000002    
          13  -1.38800001      0.363999993    
          14  -1.27600002      0.363999993    
          15  -1.30799997      0.328000009    
          16  -1.33200002      0.307999998    
          17  -1.41199994      0.252000004    
          18  -1.28400004      0.284000009    
          19  -1.29200006      0.307999998    
          20  -1.30799997      0.340000004    
          21  -1.34000003      0.335999995    
          22  -1.36800003      0.374000013    
          23  -1.60000002      0.472000003    
          24  -1.48399997      0.500000000    
          25  -1.65999997      0.551999986    
          26  -1.68799996      0.586000025    
          27  -1.62800002      0.561999977    
          28  -1.68799996      0.582000017    
          29  -1.67200005      0.617999971    
          30  -1.85599995      0.699999988    
          31  -2.03999996      0.777999997    
          32  -2.09200001      0.794000030    
          33  -2.12800002      0.801999986    
          34  -2.08400011      0.786000013    
          35  -2.04399991      0.776000023    
          36  -1.98800004      0.773999989    
          37  -2.14000010      0.804000020    
          38  -2.05999994      0.794000030    
          39  -2.04399991      0.797999978    
          40  -2.04399991      0.782000005    
          41  -2.04399991      0.797999978    
          42  -2.05200005      0.790000021    
          43  -2.08400011      0.800000012    
          44  -2.21199989      0.829999983    
          45  -2.17600012      0.825999975    
          46  -2.21199989      0.832000017    
          47  -2.31999993      0.860000014    
          48  -2.25200009      0.839999974    
          49  -1.96000004      0.772000015    
          50  -1.95200002      0.768000007    
          51  -1.86399996      0.730000019    
          52  -1.86000001      0.734000027    
          53  -1.96800005      0.791999996    
          54  -2.02800012      0.783999979    
          55  -2.08800006      0.808000028    
          56  -2.14400005      0.805999994    
          57  -2.02399993      0.762000024    
          58  -2.08800006      0.800000012    
          59  -2.02800012      0.794000030    
          60  -2.04399991      0.782000005    
          61  -2.15199995      0.800000012    
          62  -2.08400011      0.804000020    
          63  -1.97200000      0.777999997    
          64  -1.96000004      0.762000024    
          65  -2.09999990      0.796000004    
          66  -2.07999992      0.794000030    
          67  -1.96800005      0.763999999    
          68  -1.81599998      0.717999995    
          69  -2.00000000      0.769999981    
          70  -1.88000000      0.744000018    
          71  -2.01600003      0.765999973    
          72  -2.06800008      0.786000013    
          73  -2.05999994      0.800000012    
          74  -2.05999994      0.796000004    
          75  -2.02399993      0.800000012    
          76  -2.14800000      0.822000027    
          77  -2.15199995      0.818000019    
          78  -2.06800008      0.794000030    
          79  -2.12400007      0.782000005    
          80  -1.96399999      0.740000010    
          81  -1.89199996      0.717999995    
          82  -1.80799997      0.703999996    
          83  -1.94000006      0.754000008    
          84  -1.78799999      0.727999985    
          85  -1.89199996      0.751999974    
          86  -1.81599998      0.731999993    
          87  -1.95599997      0.758000016    
          88  -1.94799995      0.754000008    
          89  -2.01999998      0.776000023    
          90  -1.98000002      0.758000016    
          91  -2.01999998      0.777999997    
          92  -2.16000009      0.804000020    
          93  -2.22799993      0.822000027    
          94  -2.17199993      0.822000027    
          95  -2.08400011      0.794000030    
          96  -2.12400007      0.804000020    
          97  -2.21600008      0.828000009    
          98  -2.20799994      0.811999977    
          99  -2.22399998      0.828000009    
         100  -2.18000007      0.822000027    
         101  -1.82400000      0.737999976    
         102  -1.82400000      0.722000003    
         103  -1.88800001      0.722000003    
         104  -1.99199998      0.741999984    
         105  -2.08400011      0.773999989    
         106  -1.94400001      0.754000008    
         107  -1.85200000      0.736000001    
         108  -1.94000006      0.740000010    
         109  -1.84399998      0.737999976    
         110  -2.08800006      0.791999996    
         111  -2.07599998      0.797999978    
         112  -2.26799989      0.850000024    
         113  -2.15199995      0.819999993    
         114  -2.11199999      0.794000030    
         115  -2.32399988      0.857999980    
         116  -2.18000007      0.810000002    
         117  -2.33200002      0.864000022    
         118  -2.31200004      0.850000024    
         119  -2.41599989      0.879999995    
         120  -2.37599993      0.861999989    
         121  -2.22000003      0.832000017    
         122  -2.16400003      0.808000028    
         123  -2.05599999      0.801999986    
         124  -2.00000000      0.773999989    
         125  -2.01600003      0.777999997    
         126  -1.99199998      0.769999981    
         127  -2.01200008      0.776000023    
         128  -2.04399991      0.783999979    
         129  -2.17199993      0.815999985    
         130  -2.18400002      0.828000009    
         131  -2.19600010      0.828000009    
         132  -2.15199995      0.815999985    
         133  -1.96000004      0.779999971    
         134  -2.10400009      0.783999979    
         135  -2.15199995      0.794000030    
         136  -1.97200000      0.765999973    
         137  -2.10800004      0.808000028    
         138  -2.15199995      0.836000025    
         139  -2.25999999      0.850000024    
         140  -2.18799996      0.832000017    
         141  -1.97200000      0.776000023    
         142  -1.97599995      0.758000016    
         143  -1.94400001      0.740000010    
         144  -1.89199996      0.730000019    
         145  -1.77199996      0.698000014    
         146  -1.70000005      0.691999972    
         147  -1.67600000      0.657999992    
         148  -1.58399999      0.653999984    
         149  -1.69200003      0.680000007    
         150  -1.75199997      0.699999988    
         151  -1.94400001      0.765999973    
         152  -2.03600001      0.787999988    
         153  -2.03200006      0.787999988    
         154  -2.00799990      0.779999971    
         155  -2.12800002      0.801999986    
         156  -1.98399997      0.754000008    
         157  -1.98399997      0.762000024    
         158  -2.09599996      0.776000023    
         159  -2.06800008      0.748000026    
         160  -1.76800001      0.699999988    
         161  -1.64400005      0.680000007    
         162  -1.88000000      0.736000001    
         163  -2.05200005      0.796000004    
         164  -2.02800012      0.790000021    
         165  -2.01200008      0.794000030    
         166  -2.14000010      0.815999985    
         167  -2.05200005      0.787999988    
         168  -2.03999996      0.790000021    
         169  -2.05200005      0.782000005    
         170  -2.09200001      0.794000030    
         171  -2.03600001      0.779999971    
         172  -2.17600012      0.819999993    
         173  -2.09999990      0.801999986    
         174  -2.06800008      0.800000012    
         175  -2.22000003      0.828000009    
         176  -2.25600004      0.846000016    
         177  -2.20799994      0.836000025    
         178  -2.09999990      0.805999994    
         179  -2.18400002      0.824000001    
         180  -2.10400009      0.805999994    
         181  -2.07200003      0.800000012    
         182  -2.01999998      0.794000030    
         183  -2.07599998      0.801999986    
         184  -2.11599994      0.791999996    
         185  -2.28800011      0.850000024    
         186  -2.24399996      0.825999975    
         187  -2.19600010      0.810000002    
         188  -2.06800008      0.777999997    
         189  -2.03200006      0.776000023    
         190  -1.87600005      0.727999985    
         191  -1.86800003      0.727999985    
         192  -1.79600000      0.716000021    
         193  -1.79200006      0.703999996    
         194  -1.96000004      0.763999999    
         195  -2.00000000      0.773999989    
         196  -1.95599997      0.759999990    
         197  -2.06800008      0.797999978    
         198  -2.02399993      0.782000005    
         199  -2.05599999      0.794000030    
         200  -2.04399991      0.786000013    
         201  -2.03200006      0.776000023    
         202  -1.99199998      0.769999981    
         203  -1.98399997      0.777999997    
         204  -1.83599997      0.737999976    
         205  -1.91600001      0.758000016    
         206  -1.85200000      0.748000026    
         207  -1.89199996      0.744000018    
         208  -1.98800004      0.759999990    
         209  -2.03999996      0.768000007    
         210  -1.97599995      0.765999973    
         211  -1.86000001      0.740000010    
         212  -1.94799995      0.763999999    
         213  -1.95599997      0.772000015    
         214  -2.02800012      0.787999988    
         215  -2.07599998      0.797999978    
         216  -2.22399998      0.815999985    
         217  -2.23600006      0.833999991    
         218  -2.25999999      0.839999974    
         219  -2.26399994      0.839999974    
         220  -2.29999995      0.856000006    
         221  -2.19199991      0.836000025    
         222  -2.18400002      0.818000019    
         223  -2.17199993      0.825999975    
         224  -2.01999998      0.783999979    
         225  -2.14000010      0.796000004    
         226  -2.08400011      0.804000020    
         227  -2.22799993      0.829999983    
         228  -2.27200007      0.836000025    
         229  -2.10400009      0.797999978    
         230  -2.08400011      0.800000012    
         231  -2.08400011      0.805999994    
         232  -2.22000003      0.836000025    
         233  -2.23200011      0.833999991    
         234  -2.20400000      0.838000000    
         235  -2.20400000      0.822000027    
         236  -2.28800011      0.851999998    
         237  -2.04399991      0.796000004    
         238  -2.08800006      0.815999985    
         239  -2.04399991      0.794000030    
         240  -1.95599997      0.750000000    
         241  -1.97599995      0.740000010    
         242  -1.94000006      0.730000019    
         243  -1.94400001      0.759999990    
         244  -1.99600005      0.765999973    
         245  -2.26399994      0.838000000    
         246  -2.08800006      0.787999988    
         247  -2.09999990      0.782000005    
         248  -1.94000006      0.741999984    
         249  -1.79999995      0.713999987    
         250  -1.88800001      0.734000027    
         251  -1.91600001      0.741999984    
         252  -2.04800010      0.786000013    
         253  -2.05999994      0.797999978    
         254  -2.06800008      0.791999996    
         255  -2.07999992      0.805999994    
         256  -2.01999998      0.786000013    
         257  -2.10400009      0.797999978    
         258  -1.99600005      0.779999971    
         259  -1.94000006      0.751999974    
         260  -1.99199998      0.786000013    
         261  -2.15199995      0.804000020    
         262  -1.95200002      0.773999989    
         263  -1.98000002      0.776000023    
         264  -2.15199995      0.804000020    
         265  -2.11199999      0.800000012    
         266  -2.08400011      0.791999996    
         267  -1.99199998      0.772000015    
         268  -1.95599997      0.773999989    
         269  -2.02399993      0.777999997    
         270  -2.17199993      0.810000002    
         271  -2.20400000      0.822000027    
         272  -2.01999998      0.779999971    
         273  -2.11199999      0.805999994    
         274  -2.16799998      0.814000010    
         275  -2.06399989      0.797999978    
         276  -2.03600001      0.779999971    
         277  -2.10400009      0.814000010    
         278  -2.04399991      0.791999996    
         279  -2.03999996      0.779999971    
         280  -1.91600001      0.750000000    
         281  -1.93200004      0.765999973    
         282  -2.18400002      0.818000019    
         283  -2.19600010      0.833999991    
         284  -2.35599995      0.865999997    
         285  -2.24799991      0.846000016    
         286  -2.18799996      0.825999975    
         287  -2.00000000      0.787999988    
         288  -2.09599996      0.810000002    
         289  -2.10400009      0.815999985    
         290  -2.22000003      0.842000008    
         291  -2.17199993      0.833999991    
         292  -2.18400002      0.828000009    
         293  -2.03600001      0.787999988    
         294  -2.01600003      0.777999997    
         295  -2.05599999      0.790000021    
         296  -1.92400002      0.763999999    
         297  -2.01600003      0.779999971    
         298  -2.09599996      0.797999978    
         299  -2.08400011      0.796000004    
         300  -2.07200003      0.790000021    
         301  -2.06399989      0.777999997    
         302  -1.99600005      0.763999999    
         303  -1.87600005      0.736000001    
         304  -1.98399997      0.779999971    
         305  -2.03999996      0.787999988    
         306  -2.02800012      0.772000015    
         307  -1.88000000      0.748000026    
         308  -1.88800001      0.731999993    
         309  -1.99600005      0.776000023    
         310  -2.12800002      0.819999993    
         311  -2.10800004      0.811999977    
         312  -2.15199995      0.828000009    
