   2000.0000083168709        1930.4545720271067        1861.8182629924881        1794.0910807185332        1727.2730243860822        1661.3640928587176        1596.3642846930529        1532.2735981518081        1469.0920312195376        1406.8195816208874        1345.4562468411978        1285.0020241492775        1225.4569106221388        1166.8209031714669        1109.0939985715886        1052.2761934886857        996.36748451098492        941.36786817965663        887.27734102013756        834.09589957359833        781.82354042826557        730.46026025032097        680.00605581409116        630.46092403126227        581.82486197884509        534.09786692564956        487.27993635701529        441.37106799758851        396.37125983192414        352.28051012274136        309.09881742665402        266.82618060724451        225.46259884535289        185.00807164649808     
   2019.5454612027172        1950.0000249129530        1881.3637158783345        1813.6365336043793        1746.8184772719287        1680.9095457445637        1615.9097375788997        1551.8190510376542        1488.6374841053839        1426.3650345067335        1365.0016997270438        1304.5474770351241        1245.0023635079851        1186.3663560573132        1128.6394514574351        1071.8216463745318        1015.9129373968315        960.91332106550271        906.82279390598399        853.64135245944453        801.36899331411200        750.00571313616717        699.55150869993759        650.00637691710835        601.37031486469164        553.64331981149553        506.82538924286189        460.91652088343466        415.91671271777062        371.82596300858751        328.64427031250051        286.37163349309060        245.00805173119943        204.55352453234420     
   2038.1818198752858        1968.6363835855218        1900.0000745509030        1832.2728922769481        1765.4548359444968        1699.5459044171325        1634.5460962514680        1570.4554097102230        1507.2738427779527        1445.0013931793023        1383.6380583996126        1323.1838357076924        1263.6387221805539        1205.0027147298817        1147.2758101300037        1090.4580050471009        1034.5492960693998        979.54967973807152        925.45915257855256        872.27771113201334        820.00535198668047        768.64207180873586        718.18786737250616        668.64273558967716        620.00667353725999        572.27967848406445        525.46174791543035        479.55287955600352        434.55307139033908        390.46232168115637        347.28062898506903        305.00799216565952        263.64441040376789        223.18988320491309     
   2055.9090843795298        1986.3636480897655        1917.7273390551470        1850.0001567811917        1783.1821004487410        1717.2731689213761        1652.2733607557120        1588.1826742144667        1525.0011072821967        1462.7286576835461        1401.3653229038564        1340.9111002119364        1281.3659866847977        1222.7299792341257        1165.0030746342475        1108.1852695513446        1052.2765605736436        997.27694424231527        943.18641708279642        890.00497563625709        837.73261649092444        786.36933631297961        735.91513187675014        686.37000009392091        637.73393804150396        590.00694298830808        543.18901241967433        497.28014406024715        452.28033589458312        408.18958618540006        365.00789348931301        322.73525666990315        281.37167490801193        240.91714770915672     
   2072.7272547899174        2003.1818185001539        1934.5455094655349        1866.8183271915802        1800.0002708591289        1734.0913393317646        1669.0915311661001        1605.0008446248553        1541.8192776925844        1479.5468280939342        1418.1834933142445        1357.7292706223243        1298.1841570951858        1239.5481496445136        1181.8212450446356        1125.0034399617327        1069.0947309840321        1014.0951146527034        960.00458749318443        906.82314604664532        854.55078690131245        803.18750672336785        752.73330228713803        703.18817050430914        654.55210845189197        606.82511339869632        560.00718283006222        514.09831447063539        469.09850630497107        425.00775659578824        381.82606389970090        339.55342708029150        298.18984531839988        257.73531811954501     
   2088.6363312097610        2019.0908949199966        1950.4545858853785        1882.7274036114231        1815.9093472789727        1750.0004157516073        1685.0006075859437        1620.9099210446980        1557.7283541124280        1495.4559045137773        1434.0925697340876        1373.6383470421674        1314.0932335150289        1255.4572260643567        1197.7303214644787        1140.9125163815759        1085.0038074038750        1030.0041910725465        975.91366391302745        922.73222246648822        870.45986332115569        819.09658314321064        768.64237870698128        719.09724692415205        670.46118487173510        622.73418981853933        575.91625924990535        530.00739089047829        485.00758272481426        440.91683301563125        397.73514031954426        355.46250350013435        314.09892173824312        273.64439453938792     
   2103.6363137702756        2034.0908774805121        1965.4545684458931        1897.7273861719384        1830.9093298394873        1765.0003983121228        1700.0005901464583        1635.9099036052132        1572.7283366729425        1510.4558870742924        1449.0925522946025        1388.6383296026825        1329.0932160755438        1270.4572086248718        1212.7303040249938        1155.9124989420907        1100.0037899643901        1045.0041736330613        990.91364647354249        937.73220502700315        885.45984588167050        834.09656570372590        783.64236126749597        734.09722948466708        685.46116743225002        637.73417237905437        590.91624181042016        545.00737345099344        500.00756528532906        455.91681557614629        412.73512288005895        370.46248606064950        329.09890429875787        288.64437709990301     
   2117.7272026293977        2048.1817663396332        1979.5454573050147        1911.8182750310596        1845.0002186986087        1779.0912871712439        1714.0914790055799        1650.0007924643344        1586.8192255320641        1524.5467759334138        1463.1834411537241        1402.7292184618041        1343.1841049346654        1284.5480974839932        1226.8211928841151        1170.0033878012123        1114.0946788235112        1059.0950624921829        1005.0045353326640        951.82309388612475        899.55073474079200        848.18745456284728        797.73325012661780        748.18811834378835        699.55205629137151        651.82506123817564        605.00713066954177        559.09826231011471        514.09845414445067        470.00770443526767        426.82601173918056        384.55337491977070        343.18979315787948        302.73526595902428     
   2130.9089979703476        2061.3635616805832        1992.7272526459644        1925.0000703720098        1858.1820140395587        1792.2730825121944        1727.2732743465297        1663.1825878052848        1600.0010208730141        1537.7285712743640        1476.3652364946743        1415.9110138027540        1356.3659002756153        1297.7298928249434        1240.0029882250653        1183.1851831421623        1127.2764741644614        1072.2768578331329        1018.1863306736141        965.00488922707484        912.73253008174220        861.36924990379725        810.91504546756767        761.36991368473878        712.73385163232160        665.00685657912595        618.18892601049185        572.28005765106502        527.28024948540076        483.18949977621799        440.00780708013065        397.73517026072108        356.37158849882951        315.91706129997465     
   2143.1816999999769        2073.6362637102129        2004.9999546755944        1937.2727724016390        1870.4547160691886        1804.5457845418234        1739.5459763761596        1675.4552898349139        1612.2737229026438        1550.0012733039932        1488.6379385243035        1428.1837158323835        1368.6386023052451        1310.0025948545729        1252.2756902546948        1195.4578851717915        1139.5491761940909        1084.5495598627624        1030.4590327032433        977.27759125670423        925.00523211137147        873.64195193342675        823.18774749719705        773.64261571436782        725.00655366195110        677.27955860875522        630.46162804012135        584.55275968069429        539.55295151503014        495.46220180584726        452.28050910976015        410.00787229035029        368.64429052845901        328.18976332960386     
   2154.5453089468911        2084.9998726571271        2016.3635636225081        1948.6363813485532        1881.8183250161021        1815.9093934887376        1750.9095853230729        1686.8188987818282        1623.6373318495575        1561.3648822509074        1500.0015474712177        1439.5473247792975        1380.0022112521588        1321.3662038014870        1263.6392992016088        1206.8214941187057        1150.9127851410049        1095.9131688096763        1041.8226416501575        988.64120020361815        936.36884105828551        885.00556088034068        834.55135644411098        785.00622466128186        736.37016260886492        688.64316755566915        641.82523698703517        595.91636862760834        550.91656046194407        506.82581075276130        463.64411805667390        421.37148123726445        380.00789947537282        339.55337227651796     
