   2000.0000083293467        1965.1119669423474        1930.4478427410895        1896.0076356048851        1861.7913453328788        1827.7989716444949        1794.0305141800488        1760.4859725015433        1727.1653460936236        1694.0686343647208        1661.1958366483409        1628.5469522045387        1596.1219802215401        1563.9209198175272        1531.9437700425776        1500.1905298807505        1468.6611982523241        1437.3557740161632        1406.2742559722333        1375.4166428642343        1344.7829333823652        1314.3731261662015        1284.1872198076865        1254.2252128542250        1224.4871038118795        1194.9728911486509        1165.6825732978486        1136.6161486615326        1107.7736156140274        1079.1549725054956        1050.7602176655623        1022.5893494069919        994.64236602939104        966.91926582295082        939.42004707220281        912.14470805979249        885.09324707025121        858.26566239377007        831.66195232995688        805.28211519157389        779.12614930824782        753.19405303014094        727.48582473157705        702.00146281461730        676.74096571257019        651.70433189343748        626.89155986328024        602.30264816950466        577.93759540405358        553.79640020650254        529.87906126705002        506.18557732939672        482.71594719350708        459.47016971824769        436.44824382389470        413.65016849450870        391.07594278016671        368.72556579905131        346.59903673938800        324.69635486123093        303.01751949808806        281.56253005838789        260.33138602677786        239.32408696525957        218.54063251414897        197.98102239286959        177.64525640056718        157.53333441655292     
   2009.8880663658856        1975.0000249788859        1940.3359007776285        1905.8956936414233        1871.6794033694177        1837.6870296810330        1803.9185722165880        1770.3740305380811        1737.0534041301628        1703.9566924012590        1671.0838946848794        1638.4350102410772        1606.0100382580786        1573.8089778540659        1541.8318280791159        1510.0785879172895        1478.5492562888626        1447.2438320527017        1416.1623140087718        1385.3047009007730        1354.6709914189039        1324.2611842027404        1294.0752778442250        1264.1132708907639        1234.3751618484180        1204.8609491851898        1175.5706313343871        1146.5042066980714        1117.6616736505662        1089.0430305420339        1060.6482757021013        1032.4774074435304        1004.5304240659298        976.80732385948932        949.30810510874164        922.03276609633099        894.98130510678993        868.15372043030879        841.55001036649548        815.17017322811250        789.01420734478666        763.08211106667932        737.37388276811578        711.88952085115591        686.62902374910891        661.59238992997587        636.77961789981896        612.19070620604327        587.82565344059230        563.68445824304115        539.76711930358863        516.07363536593527        492.60400523004580        469.35822775478618        446.33630186043331        423.53822653104726        400.96400081670538        378.61362383558981        356.48709477592672        334.58441289776943        312.90557753462679        291.45058809492639        270.21944406331670        249.21214500179806        228.42869055068769        207.86908042940811        187.53331443710587        167.42139245309144     
   2019.5522404791611        1984.6641990921619        1950.0000748909040        1915.5598677546996        1881.3435774826930        1847.3512037943094        1813.5827463298633        1780.0382046513575        1746.7175782434381        1713.6208665145350        1680.7480687981551        1648.0991843543534        1615.6742123713543        1583.4731519673414        1551.4960021923921        1519.7427620305650        1488.2134304021383        1456.9080061659777        1425.8264881220475        1394.9688750140485        1364.3351655321799        1333.9253583160159        1303.7394519575009        1273.7774450040395        1244.0393359616942        1214.5251232984654        1185.2348054476631        1156.1683808113471        1127.3258477638419        1098.7072046553099        1070.3124498153768        1042.1415815568064        1014.1945981792054        986.47149797276506        958.97227922201728        931.69694020960685        904.64547922006568        877.81789454358454        851.21418447977112        824.83434734138837        798.67838145806218        772.74628517995529        747.03805688139141        721.55369496443166        696.29319786238466        671.25656404325196        646.44379201309459        621.85488031931925        597.48982755386805        573.34863235631701        549.43129341686449        525.73780947921114        502.26817934332144        479.02240186806210        456.00047597370906        433.20240064432312        410.62817492998113        388.27779794886567        366.15126888920236        344.24858701104529        322.56975164790254        301.11476220820231        279.88361817659234        258.87631911507401        238.09286466396335        217.53325454268401        197.19748855038159        177.08556656636733     
   2028.9925306801460        1994.1044892931463        1959.4403650918889        1925.0001579556836        1890.7838676836784        1856.7914939952934        1823.0230365308485        1789.4784948523418        1756.1578684444235        1723.0611567155192        1690.1883589991401        1657.5394745553378        1625.1145025723395        1592.9134421683266        1560.9362923933763        1529.1830522315499        1497.6537206031230        1466.3482963669621        1435.2667783230320        1404.4091652150335        1373.7754557331646        1343.3656485170009        1313.1797421584854        1283.2177352050242        1253.4796261626786        1223.9654134994503        1194.6750956486478        1165.6086710123316        1136.7661379648266        1108.1474948562945        1079.7527400163617        1051.5818717577911        1023.6348883801903        995.91178817374976        968.41256942300220        941.13723041059143        914.08576942105037        887.25818474456912        860.65447468075592        834.27463754237306        808.11867165904710        782.18657538093987        756.47834708237622        730.99398516541646        705.73348806336946        680.69685424423642        655.88408221407940        631.29517052030371        606.93011775485274        582.78892255730170        558.87158361784918        535.17809968019571        511.70846954430630        488.46269206904662        465.44076617469386        442.64269084530775        420.06846513096593        397.71808814985030        375.59155909018722        353.68887721202992        332.01004184888734        310.55505240918689        289.32390837757714        268.31660931605853        247.53315486494819        226.97354474366858        206.63777875136640        186.52585676735191     
   2038.2089369870989        2003.3208956000994        1968.6567713988418        1934.2165642626373        1900.0002739906308        1866.0079003022470        1832.2394428378011        1798.6949011592951        1765.3742747513757        1732.2775630224730        1699.4047653060927        1666.7558808622912        1634.3309088792923        1602.1298484752795        1570.1526987003299        1538.3994585385030        1506.8701269100764        1475.5647026739152        1444.4831846299853        1413.6255715219863        1382.9918620401174        1352.5820548239537        1322.3961484654385        1292.4341415119773        1262.6960324696315        1233.1818198064032        1203.8915019556007        1174.8250773192849        1145.9825442717795        1117.3639011632476        1088.9691463233148        1060.7982780647442        1032.8512946871433        1005.1281944807031        977.62897572995530        950.35363671754465        923.30217572800348        896.47459105152245        869.87088098770892        843.49104384932605        817.33507796599997        791.40298168789286        765.69475338932921        740.21039147236945        714.94989437032223        689.91326055118952        665.10048852103239        640.51157682725693        616.14652406180574        592.00532886425481        568.08798992480206        544.39450598714893        520.92487585125923        497.67909837599984        474.65717248164680        451.85909715226092        429.28487143791887        406.93449445680346        384.80796539714015        362.90528351898308        341.22644815584022        319.77145871614010        298.54031468453007        277.53301562301175        256.74956117190112        236.18995105062177        215.85418505831933        195.74226307430507     
   2047.2014594255274        2012.3134180385277        1977.6492938372705        1943.2090867010652        1908.9927964290596        1875.0004227406753        1841.2319652762296        1807.6874235977232        1774.3667971898049        1741.2700854609009        1708.3972877445217        1675.7484033007192        1643.3234313177209        1611.1223709137082        1579.1452211387580        1547.3919809769313        1515.8626493485044        1484.5572251123440        1453.4757070684134        1422.6180939604151        1391.9843844785460        1361.5745772623823        1331.3886709038670        1301.4266639504058        1271.6885549080603        1242.1743422448317        1212.8840243940292        1183.8175997577132        1154.9750667102082        1126.3564236016759        1097.9616687617433        1069.7908005031727        1041.8438171255718        1014.1207169191314        986.62149816838360        959.34615915597306        932.29469816643200        905.46711348995063        878.86340342613744        852.48356628775446        826.32760040442838        800.39550412632127        774.68727582775773        749.20291391079775        723.94241680875086        698.90578298961793        674.09301095946080        649.50409926568523        625.13904650023414        600.99785130268310        577.08051236323058        553.38702842557723        529.91739828968775        506.67162081442814        483.64969492007526        460.85161959068915        438.27739387634733        415.92701689523176        393.80048783556867        371.89780595741138        350.21897059426874        328.76398115456834        307.53283712295865        286.52553806143999        265.74208361032970        245.18247348905007        224.84670749674785        204.73478551273340     
   2055.9700980281295        2021.0820566411303        1986.4179324398724        1951.9777253036677        1917.7614350316617        1883.7690613432776        1850.0006038788317        1816.4560622003260        1783.1354357924065        1750.0387240635034        1717.1659263471236        1684.5170419033218        1652.0920699203232        1619.8910095163101        1587.9138597413603        1556.1606195795334        1524.6312879511070        1493.3258637149461        1462.2443456710157        1431.3867325630169        1400.7530230811483        1370.3432158649844        1340.1573095064691        1310.1953025530079        1280.4571935106624        1250.9429808474338        1221.6526629966315        1192.5862383603153        1163.7437053128103        1135.1250622042780        1106.7303073643457        1078.5594391057748        1050.6124557281742        1022.8893555217336        995.39013677098569        968.11479775857526        941.06333676903409        914.23575209255307        887.63204202873953        861.25220489035667        835.09623900703059        809.16414272892359        783.45591443035983        757.97155251340018        732.71105541135296        707.67442159222026        682.86164956206312        658.27273786828755        633.90768510283647        609.76648990528554        585.84915096583291        562.15566702817955        538.68603689228985        515.44025941703046        492.41833352267741        469.62025819329153        447.04603247894954        424.69565549783420        402.56912643817077        380.66644456001376        358.98760919687095        337.53261975717078        316.30147572556075        295.29417666404242        274.51072221293180        253.95111209165245        233.61534609934995        213.50342411533575     
   2064.5148528347236        2029.6268114477241        1994.9626872464669        1960.5224801102615        1926.3061898382559        1892.3138161498719        1858.5453586854262        1825.0008170069195        1791.6801905990014        1758.5834788700972        1725.7106811537180        1693.0617967099158        1660.6368247269174        1628.4357643229046        1596.4586145479543        1564.7053743861279        1533.1760427577010        1501.8706185215403        1470.7891004776100        1439.9314873696112        1409.2977778877423        1378.8879706715786        1348.7020643130634        1318.7400573596021        1289.0019483172564        1259.4877356540283        1230.1974178032256        1201.1309931669098        1172.2884601194046        1143.6698170108725        1115.2750621709397        1087.1041939123693        1059.1572105347682        1031.4341103283280        1003.9348915775801        976.65955256516941        949.60809157562835        922.78050689914721        896.17679683533379        869.79695969695081        843.64099381362485        817.70889753551774        792.00066923695408        766.51630731999421        741.25581021794733        716.21917639881428        691.40640436865726        666.81749267488169        642.45243990943072        618.31124471187968        594.39390577242716        570.70042183477369        547.23079169888410        523.98501422362449        500.96308832927173        478.16501299988562        455.59078728554385        433.24041030442822        411.11388124476514        389.21119936660784        367.53236400346526        346.07737456376481        324.84623053215512        303.83893147063645        283.05547701952617        262.49586689824650        242.16010090594435        222.04817892192978     
   2072.8357238921599        2037.9476825051606        2003.2835583039030        1968.8433511676981        1934.6270608956920        1900.6346872073082        1866.8662297428623        1833.3216880643563        1800.0010616564371        1766.9043499275340        1734.0315522111541        1701.3826677673521        1668.9576957843537        1636.7566353803406        1604.7794856053906        1573.0262454435640        1541.4969138151371        1510.1914895789764        1479.1099715350460        1448.2523584270475        1417.6186489451784        1387.2088417290151        1357.0229353704997        1327.0609284170384        1297.3228193746929        1267.8086067114643        1238.5182888606621        1209.4518642243461        1180.6093311768409        1151.9906880683086        1123.5959332283760        1095.4250649698051        1067.4780815922045        1039.7549813857640        1012.2557626350163        984.98042362260571        957.92896263306466        931.10137795658352        904.49766789277010        878.11783075438723        851.96186487106115        826.02976859295404        800.32154029439050        774.83717837743063        749.57668127538363        724.54004745625082        699.72727542609346        675.13836373231811        650.77331096686703        626.63211576931599        602.71477682986347        579.02129289221011        555.55166275632041        532.30588528106091        509.28395938670792        486.48588405732210        463.91165834298005        441.56128136186476        419.43475230220133        397.53207042404432        375.85323506090145        354.39824562120128        333.16710158959125        312.15980252807299        291.37634807696230        270.81673795568298        250.48097196338045        230.36904997936628     
   2080.9327112542178        2046.0446698672181        2011.3805456659611        1976.9403385297555        1942.7240482577499        1908.7316745693656        1874.9632171049202        1841.4186754264133        1808.0980490184952        1775.0013372895914        1742.1285395732120        1709.4796551294098        1677.0546831464110        1644.8536227423983        1612.8764729674483        1581.1232328056217        1549.5939011771950        1518.2884769410343        1487.2069588971040        1456.3493457891050        1425.7156363072363        1395.3058290910726        1365.1199227325574        1335.1579157790961        1305.4198067367504        1275.9055940735223        1246.6152762227198        1217.5488515864038        1188.7063185388984        1160.0876754303665        1131.6929205904335        1103.5220523318631        1075.5750689542620        1047.8519687478217        1020.3527499970739        993.07741098466340        966.02594999512223        939.19836531864109        912.59465525482790        886.21481811644492        860.05885223311896        834.12675595501173        808.41852765644808        782.93416573948832        757.67366863744132        732.63703481830839        707.82426278815126        683.23535109437569        658.87029832892472        634.72910313137368        610.81176419192116        587.11828025426769        563.64865011837821        540.40287264311860        517.38094674876584        494.58287141937967        472.00864570503791        449.65826872392228        427.53173966425919        405.62905778610190        383.95022242295931        362.49523298325886        341.26408895164911        320.25678989013051        299.47333543902016        278.91372531774050        258.57795932543831        238.46603734142377     
